id	tokens	ner_tags
10	['Sweet', 'dessert', 'watermelons', 'spread', 'across', 'the', 'Mediterranean', 'world', 'during', 'Roman', 'times', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
11	['[', '5', ']', '\n', 'Considerable', 'breeding', 'effort', 'has', 'developed', 'disease', '-', 'resistant', 'varieties', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
12	['Many', 'cultivars', 'are', 'available', 'that', 'produce', 'mature', 'fruit', 'within', '100', 'days', 'of', 'planting', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
13	"['In', '2017', ',', 'China', 'produced', 'about', 'two', '-', 'thirds', 'of', 'the', 'world', ""'s"", 'total', 'of', 'watermelons', '.']"	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
14	['The', 'watermelon', 'is', 'an', 'annual', 'that', 'has', 'a', 'prostrate', 'or', 'climbing', 'habit', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
15	['Stems', 'are', 'up', 'to', '3', 'metres', '(', '10', 'feet', ')', 'long', 'and', 'new', 'growth', 'has', 'yellow', 'or', 'brown', 'hairs', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
16	['Leaves', 'are', '60', 'to', '200', 'millimetres', '(', '2', '+', '1⁄4', 'to', '7', '+', '3⁄4', 'inches', ')', 'long', 'and', '40', 'to', '150', '\xa0', 'mm', '(', '1', '+', '1⁄2', 'to', '6', '\xa0', 'in', ')', 'wide', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
17	['These', 'usually', 'have', 'three', 'lobes', 'that', 'are', 'lobed', 'or', 'doubly', 'lobed', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
18	['Young', 'growth', 'is', 'densely', 'woolly', 'with', 'yellowish', '-', 'brown', 'hairs', 'which', 'disappear', 'as', 'the', 'plant', 'ages', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
19	['Like', 'all', 'but', 'one', 'species', 'in', 'the', 'genus', 'Citrullus', ',', 'watermelon', 'has', 'branching', 'tendrils', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
20	['Plants', 'have', 'unisexual', 'male', 'or', 'female', 'flowers', 'that', 'are', 'white', 'or', 'yellow', 'and', 'borne', 'on', '40', '-', 'millimetre', '-', 'long', '(', '1', '+', '1⁄2', '\xa0', 'in', ')', 'hairy', 'stalks', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
21	"['Each', 'flower', 'grows', 'singly', 'in', 'the', 'leaf', 'axils', ',', 'and', 'the', 'species', ""'"", 'sexual', 'system', ',', 'with', 'male', 'and', 'female', 'flowers', 'produced', 'on', 'each', 'plant', ',', 'is', 'monoecious', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
22	['The', 'male', 'flowers', 'predominate', 'at', 'the', 'beginning', 'of', 'the', 'season', ';', 'the', 'female', 'flowers', ',', 'which', 'develop', 'later', ',', 'have', 'inferior', 'ovaries', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
23	['The', 'styles', 'are', 'united', 'into', 'a', 'single', 'column', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0]]
24	['[', 'citation', 'needed', ']', '\n', 'The', 'large', 'fruit', 'is', 'a', 'kind', 'of', 'modified', 'berry', 'called', 'a', 'pepo', 'with', 'a', 'thick', 'rind', '(', 'exocarp', ')', 'and', 'fleshy', 'center', '(', 'mesocarp', 'and', 'endocarp', ')', '.']	[[1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
25	['[', '6', ']', 'Wild', 'plants', 'have', 'fruits', 'up', 'to', '20', '\xa0', 'cm', '(', '8', '\xa0', 'in', ')', 'in', 'diameter', ',', 'while', 'cultivated', 'varieties', 'may', 'exceed', '60', '\xa0', 'cm', '(', '24', '\xa0', 'in', ')', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
26	['The', 'rind', 'of', 'the', 'fruit', 'is', 'mid-', 'to', 'dark', 'green', 'and', 'usually', 'mottled', 'or', 'striped', ',', 'and', 'the', 'flesh', ',', 'containing', 'numerous', 'pips', 'spread', 'throughout', 'the', 'inside', ',', 'can', 'be', 'red', 'or', 'pink', '(', 'most', 'commonly', ')', ',', 'orange', ',', 'yellow', ',', 'green', 'or', 'white', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
27	"['[', '7][8', ']', '\n', 'A', 'bitter', 'watermelon', ',', 'C.', 'amarus', ',', 'has', 'become', 'naturalized', 'in', 'semiarid', 'regions', 'of', 'several', 'continents', ',', 'and', 'is', 'designated', 'as', 'a', '""', 'pest', 'plant', '""', 'in', 'parts', 'of', 'Western', 'Australia', 'where', 'they', 'are', 'called', '""', 'pig', 'melon', '""', '.']"	[[0], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
28	['[', '9', ']', '\n', 'The', 'sweet', 'watermelon', 'was', 'first', 'described', 'by', 'Carl', 'Linnaeus', 'in', '1753', 'and', 'given', 'the', 'name', 'Cucurbita', 'citrullus', '.']	[[0], [0], [1], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
29	['It', 'was', 'reassigned', 'to', 'the', 'genus', 'Citrullus', 'in', '1836', ',', 'under', 'the', 'replacement', 'name', 'Citrullus', 'vulgaris', ',', 'by', 'the', 'German', 'botanist', 'Heinrich', 'Adolf', 'Schrader', '.']	[[0], [0], [0], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
30	"['[', '10', ']', '(', 'The', 'International', 'Code', 'of', 'Nomenclature', 'for', 'algae', ',', 'fungi', ',', 'and', 'plants', 'does', 'not', 'allow', 'names', 'like', '""', 'Citrullus', 'citrullus', '""', '.']"	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
31	[')', '[', '11', ']', '\n', 'The', 'species', 'is', 'further', 'divided', 'into', 'several', 'varieties', ',', 'of', 'which', 'bitter', 'wooly', 'melon', '(', 'Citrullus', 'lanatus', '(', 'Thunb', '.', ')']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
32	['Matsum', '.']	[[0], [0]]
33	['&', 'Nakai', 'var', '.']	[[0], [0], [0], [0]]
34	['lanatus', ')', ',', 'citron', 'melons', '(', 'Citrullus', 'lanatus', 'var', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
35	['citroides', '(', 'L.', 'H.', 'Bailey', ')', 'Mansf', '.']	[[1], [1], [0], [0], [0], [0], [0], [0]]
36	[')', ',', 'and', 'the', 'edible', 'var', '.']	[[0], [0], [0], [0], [0], [0], [0]]
37	['vulgaris', 'may', 'be', 'the', 'most', 'important', '.']	[[1], [0], [0], [0], [0], [0], [0]]
38	['This', 'taxonomy', 'originated', 'with', 'the', 'erroneous', 'synonymization', 'of', 'the', 'wooly', 'melon', 'Citrullus', 'lanatus', 'with', 'the', 'sweet', 'watermelon', 'Citrullus', 'vulgaris', 'by', 'L.H.']	[[0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
39	['Bailey', 'in', '1930', '.']	[[2], [0], [0], [0]]
40	['[', '12', ']', 'Molecular', 'data', ',', 'including', 'sequences', 'from', 'the', 'original', 'collection', 'of', 'Thunberg', 'and', 'other', 'relevant', 'type', 'material', ',', 'show', 'that', 'the', 'sweet', 'watermelon', '(', 'Citrullus', 'vulgaris', 'Schrad', '.', ')']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
41	['and', 'the', 'bitter', 'wooly', 'melon', 'Citrullus', 'lanatus', '(', 'Thunb', '.', ')']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
42	['Matsum', '.']	[[0], [0]]
43	['&', 'Nakai', 'are', 'not', 'closely', 'related', 'to', 'each', 'other', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
44	['[', '13', ']', 'A', 'proposal', 'to', 'conserve', 'the', 'name', ',', 'Citrullus', 'lanatus', '(', 'Thunb', '.', ')']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
45	['Matsum', '.']	[[0], [0]]
46	['&', 'Nakai', ',', 'was', 'accepted', 'by', 'the', 'nomenclature', 'committee', 'and', 'confirmed', 'at', 'the', 'International', 'Botanical', 'Congress', 'in', '2017', '.']	[[2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
47	['[', '14', ']', '\n', 'Prior', 'to', '2015', ',', 'the', 'wild', 'species', 'closest', 'to', 'Citrullus', 'lanatus', 'was', 'assumed', 'to', 'be', 'the', 'tendril', '-', 'less', 'melon', 'Citrullus', 'ecirrhosus', 'Cogn', '.']	[[0], [0], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
48	['from', 'South', 'African', 'arid', 'regions', 'based', 'on', 'an', 'erroneously', 'identified', '18th', '-', 'century', 'specimen', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
49	['However', ',', 'after', 'phylogenetic', 'analysis', ',', 'the', 'closest', 'relative', 'to', 'Citrullus', 'lanatus', 'is', 'now', 'thought', 'to', 'be', 'Citrullus', 'mucosospermus', '(', 'Fursa', ')', 'from', 'West', 'Africa', '(', 'from', 'Senegal', 'to', 'Nigeria', ')', ',', 'which', 'is', 'also', 'sometimes', 'considered', 'a', 'subspecies', 'within', 'C.']	[[0], [0], [2], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
50	['lanatus', '.']	[[0], [0]]
51	['[', '15', ']', 'Watermelon', 'populations', 'from', 'Sudan', 'are', 'also', 'close', 'to', 'domesticated', 'watermelons', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
52	['[', '16', ']', 'The', 'bitter', 'wooly', 'melon', 'was', 'formally', 'described', 'by', 'Carl', 'Peter', 'Thunberg', 'in', '1794', 'and', 'given', 'the', 'name', 'Momordica', 'lanata', '.']	[[0], [1], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
53	['[', '17', ']', 'It', 'was', 'reassigned', 'to', 'the', 'genus', 'Citrullus', 'in', '1916', 'by', 'Japanese', 'botanists', 'Jinzō', 'Matsumura', 'and', 'Takenoshin', 'Nakai', '.']	[[0], [3], [0], [0], [1], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
54	['[', '18', ']', '\n', 'Watermelons', 'were', 'originally', 'cultivated', 'for', 'their', 'high', 'water', 'content', 'and', 'stored', 'to', 'be', 'eaten', 'during', 'dry', 'seasons', ',', 'as', 'a', 'source', 'of', 'both', 'food', 'and', 'water', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
55	['[', '19', ']', 'Watermelon', 'seeds', 'were', 'found', 'in', 'the', 'Dead', 'Sea', 'region', 'at', 'the', 'ancient', 'settlements', 'of', 'Bab', 'edh', '-', 'Dhra', 'and', 'Tel', 'Arad', '.']	[[0], [0], [1], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
56	['[', '20', ']', '\n', 'Many', '5000', '-', 'year', '-', 'old', 'wild', 'watermelon', 'seeds', '(', 'C.', 'lanatus', ')', 'were', 'discovered', 'at', 'Uan', 'Muhuggiag', ',', 'a', 'prehistoric', 'archaeological', 'site', 'located', 'in', 'southwestern', 'Libya', '.']	[[0], [0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
57	['This', 'archaeobotanical', 'discovery', 'may', 'support', 'the', 'possibility', 'that', 'the', 'plant', 'was', 'more', 'widely', 'distributed', 'in', 'the', 'past', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
58	['[', '3][19', ']', '\n', 'In', 'the', '7th', 'century', ',', 'watermelons', 'were', 'being', 'cultivated', 'in', 'India', ',', 'and', 'by', 'the', '10th', 'century', 'had', 'reached', 'China', '.']	[[0], [0], [3], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
59	['The', 'Moors', 'introduced', 'the', 'fruit', 'into', 'the', 'Iberian', 'Peninsula', ',', 'and', 'there', 'is', 'evidence', 'of', 'it', 'being', 'cultivated', 'in', 'Córdoba', 'in', '961', 'and', 'also', 'in', 'Seville', 'in', '1158', '.']	[[2], [0], [3], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
60	['It', 'spread', 'northwards', 'through', 'southern', 'Europe', ',', 'perhaps', 'limited', 'in', 'its', 'advance', 'by', 'summer', 'temperatures', 'being', 'insufficient', 'for', 'good', 'yields', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
61	['The', 'fruit', 'had', 'begun', 'appearing', 'in', 'European', 'herbals', 'by', '1600', ',', 'and', 'was', 'widely', 'planted', 'in', 'Europe', 'in', 'the', '17th', 'century', 'as', 'a', 'minor', 'garden', 'crop', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
62	['[', '7', ']', '\n', 'Early', 'watermelons', 'were', 'not', 'sweet', ',', 'but', 'bitter', ',', 'with', 'yellowish', '-', 'white', 'flesh', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
63	['They', 'were', 'also', 'difficult', 'to', 'open', '.']	[[0], [0], [0], [0], [0], [0], [0]]
64	['The', 'modern', 'watermelon', ',', 'which', 'tastes', 'sweeter', 'and', 'is', 'easier', 'to', 'open', ',', 'was', 'developed', 'over', 'time', 'through', 'selective', 'breeding', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
65	['[', '21', ']', '\n', 'European', 'colonists', 'and', 'enslaved', 'people', 'from', 'Africa', 'introduced', 'the', 'watermelon', 'to', 'the', 'New', 'World', '.']	[[0], [0], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
66	['Spanish', 'settlers', 'were', 'growing', 'it', 'in', 'Florida', 'in', '1576', '.']	[[0], [3], [0], [0], [0], [0], [0], [0], [0], [0]]
67	['It', 'was', 'being', 'grown', 'in', 'Massachusetts', 'by', '1629', ',', 'and', 'by', '1650', 'was', 'being', 'cultivated', 'in', 'Peru', ',', 'Brazil', 'and', 'Panama', '.']	[[3], [0], [0], [3], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
68	['Around', 'the', 'same', 'time', ',', 'Native', 'Americans', 'were', 'cultivating', 'the', 'crop', 'in', 'the', 'Mississippi', 'valley', 'and', 'Florida', '.']	[[0], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
69	['Watermelons', 'were', 'rapidly', 'accepted', 'in', 'Hawaii', 'and', 'other', 'Pacific', 'islands', 'when', 'they', 'were', 'introduced', 'there', 'by', 'explorers', 'such', 'as', 'Captain', 'James', 'Cook', '.']	[[3], [0], [1], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
70	['[', '7', ']', 'In', 'the', 'Civil', 'War', 'era', 'United', 'States', ',', 'watermelons', 'were', 'commonly', 'grown', 'by', 'free', 'black', 'people', 'and', 'became', 'one', 'symbol', 'for', 'the', 'abolition', 'of', 'slavery', '.']	[[0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
71	['[', '22', ']', 'After', 'the', 'Civil', 'War', ',', 'black', 'people', 'were', 'maligned', 'for', 'their', 'association', 'with', 'watermelon', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
72	['The', 'sentiment', 'evolved', 'into', 'a', 'racist', 'stereotype', 'where', 'black', 'people', 'shared', 'a', 'supposed', 'voracious', 'appetite', 'for', 'watermelon', ',', 'a', 'fruit', 'long', 'associated', 'with', 'laziness', 'and', 'uncleanliness', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
73	['[', '23', ']', '\n', 'Seedless', 'watermelons', 'were', 'initially', 'developed', 'in', '1939', 'by', 'Japanese', 'scientists', 'who', 'were', 'able', 'to', 'create', 'seedless', 'triploid', 'hybrids', 'which', 'remained', 'rare', 'initially', 'because', 'they', 'did', 'not', 'have', 'sufficient', 'disease', 'resistance', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
74	['[', '24', ']', 'Seedless', 'watermelons', 'became', 'more', 'popular', 'in', 'the', '21st', 'century', ',', 'rising', 'to', 'nearly', '85', '%', 'of', 'total', 'watermelon', 'sales', 'in', 'the', 'United', 'States', 'in', '2014', '.']	[[0], [0], [0], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
75	['[', '25', ']', '\n', 'A', 'melon', 'from', 'the', 'Kordofan', 'region', 'of', 'Sudan', '–', 'the', 'kordofan', 'melon', '–', 'may', 'be', 'the', 'progenitor', 'of', 'the', 'modern', ',', 'domesticated', 'watermelon', '.']	[[0], [3], [3], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
76	['[', '2', ']', 'The', 'kordofan', 'melon', 'shares', 'with', 'the', 'domestic', 'watermelon', 'loss', 'of', 'the', 'bitterness', 'gene', 'while', 'maintaining', 'a', 'sweet', 'taste', ',', 'unlike', 'other', 'wild', 'African', 'varieties', 'from', 'other', 'regions', ',', 'indicating', 'a', 'common', 'origin', ',', 'possibly', 'cultivated', 'in', 'the', 'Nile', 'Valley', 'by', '2340', 'BC', '.']	[[0], [0], [0], [0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
77	['[', '2', ']', '\n', 'Watermelon', 'fruit', 'is', '91', '%', 'water', ',', 'contains', '6', '%', 'sugars', ',', 'and', 'is', 'low', 'in', 'fat', '(', 'table', ')', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
78	['[', '28', ']', '\n', 'In', 'a', '100', '-', 'gram', '(', '3', '+', '1⁄2', '-', 'ounce', ')', 'serving', ',', 'watermelon', 'fruit', 'supplies', '125', 'kilojoules', '(', '30', 'kilocalories', ')', 'of', 'food', 'energy', 'and', 'low', 'amounts', 'of', 'essential', 'nutrients', '(', 'see', 'table', ')', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
79	['Only', 'vitamin', 'C', 'is', 'present', 'in', 'appreciable', 'content', 'at', '10', '%', 'of', 'the', 'Daily', 'Value', '(', 'table', ')', '.']	[[0], [2], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
80	['Watermelon', 'pulp', 'contains', 'carotenoids', ',', 'including', 'lycopene', '.']	[[0], [0], [0], [0], [0], [0], [0], [0]]
81	['[', '29', ']', '\n', 'The', 'amino', 'acid', 'citrulline', 'is', 'produced', 'in', 'watermelon', 'rind', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
82	['[', '30][31', ']', '\n', 'A', 'number', 'of', 'cultivar', 'groups', 'have', 'been', 'identified:[32', ']', '\n', '(', 'syn', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
83	['C.', 'lanatus', 'subsp', '.']	[[0], [0], [0], [0]]
84	['lanatus', 'var', '.']	[[0], [0], [0]]
85	['citroides', ';', ' ', 'C.', 'lanatus', 'var', '.']	[[0], [0], [0], [0], [0], [0], [0]]
86	['citroides', ';', 'C.', 'vulgaris', 'var', '.']	[[0], [0], [0], [0], [0], [0]]
87	['citroides)[32', ']', '\n', 'DNA', 'data', 'reveal', 'that', 'C.', 'lanatus', 'var', '.']	[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]
